timestamp,heartRate,spo2,breathRate,breathDepth,temperature
2026-02-24 00:25:20,59.4,98.2,17.8,3.3,36.1
2026-02-24 00:25:30,59.3,97.5,18.2,4.6,37.2
2026-02-24 00:25:40,57.9,95.7,17.1,4.7,36.4
2026-02-24 00:25:50,56.7,98.4,14.5,5,37.2
2026-02-24 00:26:00,58.8,95.1,18.3,2.7,36.5
2026-02-24 00:26:10,59.6,99.6,13.5,2.6,36.5
2026-02-24 00:26:20,56.5,96.7,12.7,3.6,37.1
2026-02-24 00:26:30,56.7,98.9,16,3.8,37.5
2026-02-24 00:26:40,60,99.8,12.4,3.3,36.7
2026-02-24 00:26:50,59.3,98.9,17.8,4.5,37
2026-02-24 00:27:00,56.6,95.7,18.3,4.7,36.2
2026-02-24 00:27:10,58.8,99.5,14.3,4.9,36.3
2026-02-24 00:27:20,58.1,96.8,16.3,4.2,36.7
2026-02-24 00:27:30,60,97.6,15.9,2.1,36.4
2026-02-24 00:27:40,57.5,99,13.5,2.2,37.2
2026-02-24 00:27:50,57.1,97.1,18.5,3.1,36.8
2026-02-24 00:28:00,56.3,97.1,18.9,2.9,36.4
2026-02-24 00:28:10,59.8,99.8,16.5,3.2,36.5
2026-02-24 00:28:20,58.4,95.9,18.4,2.5,37.4
2026-02-24 00:28:30,57.1,99.2,18.3,3.6,36.2
2026-02-24 00:28:40,57.1,99,15,2.2,36.2
2026-02-24 00:28:50,56.9,95.3,18.4,4.5,37.1
2026-02-24 00:29:00,58.6,97.7,15.1,4.4,37.3
2026-02-24 00:29:10,58.1,99.8,12.7,4.8,37.3
2026-02-24 00:29:20,56.8,97.6,16.7,2.4,36.2
2026-02-24 00:29:30,58,97,18.8,4.4,36.7
2026-02-24 00:29:40,60,98.4,17.1,2.2,36.6
2026-02-24 00:29:50,58.7,98.5,16.2,2.5,37
2026-02-24 00:30:00,123.5,96.9,18,3.7,37
2026-02-24 00:30:10,57.1,98.8,14.6,2.3,36.2
2026-02-24 00:30:20,58,95.1,17.5,4.6,36.2
2026-02-24 00:30:30,59.6,97.7,19.1,3.7,37.2
2026-02-24 00:30:40,58.7,95.9,14.7,3.5,36
2026-02-24 00:30:50,60.1,97.4,15.4,3.5,37.5
2026-02-24 00:31:00,59.7,99.9,14.8,4.1,36.8
2026-02-24 00:31:10,57.3,96.9,13.5,3,36.5
2026-02-24 00:31:20,57.6,95.8,12.2,4.6,36.1
2026-02-24 00:31:30,59.2,95.7,13.5,4.4,36.3
2026-02-24 00:31:40,60.1,99.3,15.1,3.6,36.4
2026-02-24 00:31:50,57.8,95.8,13.4,4.5,36.4
2026-02-24 00:32:00,56.6,95.8,19.1,3.3,37.4
2026-02-24 00:32:10,57.4,99.2,15.4,3.8,37.4
2026-02-24 00:32:20,58.6,95.5,12.9,2.7,36.7
2026-02-24 00:32:30,57.7,97.8,14.1,3,36.4
2026-02-24 00:32:40,57,99.5,13.6,4.1,36.3
2026-02-24 00:32:50,57.7,99,18,4.6,37.4
2026-02-24 00:33:00,59.6,99.7,14.8,3.1,36.1
2026-02-24 00:33:10,59.6,95.4,12,2.4,37.4
2026-02-24 00:33:20,57,95.4,18,3.2,37
2026-02-24 00:33:30,57.1,97.5,14,4.6,36.3
2026-02-24 00:33:40,59.6,95.6,15.9,3.5,36.4
2026-02-24 00:33:50,58.1,96.6,16.5,3.8,37.5
2026-02-24 00:34:00,59.9,96,13.2,4.1,36.6
2026-02-24 00:34:10,59.8,98,15.3,2,36.1
2026-02-24 00:34:20,59.2,97.1,15.8,3,37.4
2026-02-24 00:34:30,57.3,99.8,18.3,3,36.4
2026-02-24 00:34:40,57.3,96.9,18.8,3.4,37
2026-02-24 00:34:50,57.7,97.6,13.5,2.3,36.1
2026-02-24 00:35:00,56.3,97.3,13.6,3.4,36.5
2026-02-24 00:35:10,59.2,98.2,18,3.6,36.4
2026-02-24 00:35:20,56.5,98.2,19.6,2.8,36.6
2026-02-24 00:35:30,58,97.8,13.8,3.1,36.5
2026-02-24 00:35:40,57.3,98.3,13.6,4.3,37.4
2026-02-24 00:35:50,58.3,98.5,14.9,4.3,36.3
2026-02-24 00:36:00,57.4,100,17.6,2.9,37
2026-02-24 00:36:10,56.3,97.9,17.5,4.7,37
2026-02-24 00:36:20,57.3,99,19.1,4.3,36
2026-02-24 00:36:30,58.7,97.9,13.2,2.4,36.1
2026-02-24 00:36:40,59.1,95.1,16.7,3,36.6
2026-02-24 00:36:50,56.5,98.6,15.1,3.1,36.6
2026-02-24 00:37:00,56.8,97.8,13.3,2.8,36.6
2026-02-24 00:37:10,59.6,98.7,14.2,4.9,36.9
2026-02-24 00:37:20,56.7,99.3,16.7,3.5,37.1
2026-02-24 00:37:30,57,99.4,13.8,2.4,37.1
2026-02-24 00:37:40,58.6,97.6,15.8,2.1,37.4
2026-02-24 00:37:50,57.1,99.4,14.6,3.9,37.3
2026-02-24 00:38:00,58.7,99,12.2,4.2,36.4
2026-02-24 00:38:10,59.6,97.4,13.7,3.6,36.3
2026-02-24 00:38:20,59.8,96.3,14.1,4.4,36.9
2026-02-24 00:38:30,59.4,95.1,16.2,4.8,37
2026-02-24 00:38:40,58.3,99.5,14.5,2.1,36.5
2026-02-24 00:38:50,58.3,96.7,19.5,3,36.5
2026-02-24 00:39:00,58.1,98.5,16.7,4.5,36.9
2026-02-24 00:39:10,56.9,98.6,16.4,2.8,37.4
2026-02-24 00:39:20,59,96.5,12,3.5,37.3
2026-02-24 00:39:30,57.6,99.3,14.9,2.8,36.2
2026-02-24 00:39:40,56.8,97.8,15.6,4.5,36
2026-02-24 00:39:50,57.3,97.6,12.9,3.8,37.3
2026-02-24 00:40:00,59.7,99.8,12.8,3.6,37
2026-02-24 00:40:10,57.7,99,18.3,4.5,36.9
2026-02-24 00:40:20,59.3,96.7,18.9,4.5,36.9
2026-02-24 00:40:30,57.1,98.5,16.5,3.2,36.5
2026-02-24 00:40:40,57.4,95.3,13.3,2.3,37.1
2026-02-24 00:40:50,59.5,95.6,17.1,2.8,36.8
2026-02-24 00:41:00,56,99.7,19.7,3.3,37.2
2026-02-24 00:41:10,59.2,97.3,12.2,4.9,37.2
2026-02-24 00:41:20,58.9,99,19.1,4.2,36.5
2026-02-24 00:41:30,59,95.1,19.3,2.4,37.1
2026-02-24 00:41:40,56.3,95,17.4,4.9,36.5
2026-02-24 00:41:50,57.8,95.6,14.9,4,37.1
2026-02-24 00:42:00,59.5,99.2,14.6,2,36.3
2026-02-24 00:42:10,56.3,95,12.2,5,37
2026-02-24 00:42:20,59.6,95.3,17,3,36.2
2026-02-24 00:42:30,59.8,95.4,14.1,3.2,36.8
2026-02-24 00:42:40,57.3,95.9,16.9,2.4,36.4
2026-02-24 00:42:50,58.3,98.5,16.1,2.4,36.3
2026-02-24 00:43:00,57.5,97.2,16.8,2.2,36.4
2026-02-24 00:43:10,58.2,96.3,15.9,2.1,37.1
2026-02-24 00:43:20,56.9,99.4,17.4,4.2,36.9
2026-02-24 00:43:30,56.6,95.4,13.2,3.7,37.4
2026-02-24 00:43:40,58.7,96,19.8,4.4,36.5
2026-02-24 00:43:50,58,98.3,12.4,4.3,36.2
2026-02-24 00:44:00,56.3,98.6,16.9,3,36.7
2026-02-24 00:44:10,58.4,95.2,19,3.8,37.3
2026-02-24 00:44:20,58.1,97.9,15.1,2.1,36.3
2026-02-24 00:44:30,59.8,95,15.3,4.7,37.1
2026-02-24 00:44:40,59.3,97.8,18.1,4.4,36.2
2026-02-24 00:44:50,59,96.7,15.8,4.9,36.9
2026-02-24 00:45:00,57.9,100,13.3,3.4,36.7
2026-02-24 00:45:10,59.7,98.7,14.7,2.4,36.7
2026-02-24 00:45:20,57.7,96.9,15.9,4.1,36.3
2026-02-24 00:45:30,56.6,96.6,16.7,3.1,36.5
2026-02-24 00:45:40,57.9,95.3,14.9,3.1,36.1
2026-02-24 00:45:50,57.2,98.4,16.6,3.9,37.1
2026-02-24 00:46:00,59.2,96.7,12.4,2.2,37.5
2026-02-24 00:46:10,55.9,95,14.5,3.5,37
2026-02-24 00:46:20,58.8,99.6,12.4,2,36
2026-02-24 00:46:30,57.2,96.4,17.3,4.9,37.4
2026-02-24 00:46:40,57.6,98.1,18.1,2.8,37
2026-02-24 00:46:50,55.8,97.4,17.9,4.4,37.2
2026-02-24 00:47:00,56.5,98.5,19.2,3.7,37.2
2026-02-24 00:47:10,56.6,100,19.4,2.1,36.3
2026-02-24 00:47:20,57.5,95.3,18.6,3.2,36.4
2026-02-24 00:47:30,59,96.1,17.8,3.6,36.1
2026-02-24 00:47:40,56.4,96.6,16.2,4.9,36.7
2026-02-24 00:47:50,57.7,99.7,17.1,4.7,37.3
2026-02-24 00:48:00,58.4,97.1,17.1,3.7,36.4
2026-02-24 00:48:10,58.6,96.9,16.2,4,36.5
2026-02-24 00:48:20,58.3,98.4,18.3,2.7,36.1
2026-02-24 00:48:30,58,95.6,14.5,2.2,36
2026-02-24 00:48:40,57.9,95.9,19.8,3.2,36.9
2026-02-24 00:48:50,55.9,96.1,13.5,3.5,37.1
2026-02-24 00:49:00,58,97.4,18.7,2.5,37.3
2026-02-24 00:49:10,57.7,96.8,15.5,2.9,36.3
2026-02-24 00:49:20,55.7,95.6,19.7,4.1,36.4
2026-02-24 00:49:30,57.6,98.3,14.5,3.5,37.1
2026-02-24 00:49:40,55.9,95.1,16.2,2.8,36.3
2026-02-24 00:49:50,55.7,96.6,15.4,4.8,36
2026-02-24 00:50:00,57.1,95.8,16.7,2.8,36.8
2026-02-24 00:50:10,56.2,95.9,12.6,4.7,36.3
2026-02-24 00:50:20,56.2,97.2,13.3,2.9,36.4
2026-02-24 00:50:30,58.5,95.1,17.8,3.6,37.5
2026-02-24 00:50:40,56.5,97.9,16.9,2.1,36.5
2026-02-24 00:50:50,59,95.5,19.9,4.9,36.3
2026-02-24 00:51:00,58.1,96.6,16.2,4.1,36
2026-02-24 00:51:10,58,95.9,19.6,2.4,37.2
2026-02-24 00:51:20,58.9,98.7,12.4,4.9,36.8
2026-02-24 00:51:30,56.4,95.1,13.2,4.1,37.1
2026-02-24 00:51:40,58.2,95.4,13.2,2.3,36.5
2026-02-24 00:51:50,56.6,96.9,19.5,4.2,37.1
2026-02-24 00:52:00,58.7,98.7,14.1,4.5,36.8
2026-02-24 00:52:10,55.7,97.4,14.1,2.1,37.3
2026-02-24 00:52:20,56.6,95.3,19.6,4.4,37.4
2026-02-24 00:52:30,58.4,99.6,14.4,3.1,37.2
2026-02-24 00:52:40,58.9,96.3,12.4,4.6,36.5
2026-02-24 00:52:50,58,96.3,19.2,4.9,37.2
2026-02-24 00:53:00,55.8,99.5,18.7,3.2,36.8
2026-02-24 00:53:10,57.7,95,12.9,4.9,37.3
2026-02-24 00:53:20,56.2,98.8,16.9,2.1,37.4
2026-02-24 00:53:30,56.2,97.4,19.5,3.7,36.2
2026-02-24 00:53:40,56.5,99.4,13.7,3.1,36.7
2026-02-24 00:53:50,57.8,98.2,19.2,3.6,36.7
2026-02-24 00:54:00,57.6,99.3,16.2,2.6,36.4
2026-02-24 00:54:10,55.9,97.7,18.3,4,37.3
2026-02-24 00:54:20,56.5,97.7,19.6,3.1,37.2
2026-02-24 00:54:30,57.8,95.3,18.9,3.8,36.4
2026-02-24 00:54:40,56.9,95.3,17.7,2.7,36.1
2026-02-24 00:54:50,58.3,98.2,14.2,2.4,36.1
2026-02-24 00:55:00,58.1,95.1,14.8,2.7,37.1
2026-02-24 00:55:10,56.4,99.1,15.8,2.6,36.7
2026-02-24 00:55:20,56.5,96.5,18.4,4.5,36.5
2026-02-24 00:55:30,57,98.7,16.1,3.9,36.8
2026-02-24 00:55:40,56.3,96,13.8,2.9,37
2026-02-24 00:55:50,56.1,99,14.4,3.5,36.1
2026-02-24 00:56:00,55.7,96.8,18.9,3.8,37.1
2026-02-24 00:56:10,55.7,98.7,14.8,4.6,36.9
2026-02-24 00:56:20,55.7,97.2,15.9,3,36.1
2026-02-24 00:56:30,56,99.9,18.3,3.8,36.1
2026-02-24 00:56:40,58,98.6,18.4,4.8,36.4
2026-02-24 00:56:50,57.4,97.7,18.3,4.5,36.9
2026-02-24 00:57:00,57.2,95.7,15.5,4.9,37.5
2026-02-24 00:57:10,58.6,99.2,17.3,3,36.7
2026-02-24 00:57:20,55.4,98.7,12.6,4.7,37.3
2026-02-24 00:57:30,56.1,98.1,14.4,2.3,36.3
2026-02-24 00:57:40,57.1,98.3,17.5,3.7,36.6
2026-02-24 00:57:50,56.4,98.6,15.8,3.4,36.2
2026-02-24 00:58:00,57.4,96.2,12.5,2.6,37.1
2026-02-24 00:58:10,57.2,95.9,15.6,3,36.9
2026-02-24 00:58:20,57.9,98,13,4.6,36.4
2026-02-24 00:58:30,56.7,95.4,19.4,2.4,36.5
2026-02-24 00:58:40,56.3,97.5,14.5,2.2,37
2026-02-24 00:58:50,58.1,96.7,19.6,4.3,36.5
2026-02-24 00:59:00,55.8,96,15.2,4,36.6
2026-02-24 00:59:10,58.6,99.2,17.6,3.4,36.1
2026-02-24 00:59:20,58.5,95.6,20,3.1,36.2
2026-02-24 00:59:30,57.5,98.5,17,3.6,36.3
2026-02-24 00:59:40,58.9,97.6,14.7,4.5,36.7
2026-02-24 00:59:50,58.2,98.9,13,4.4,36.7
2026-02-24 01:00:00,41.9,97.2,16,4.7,37.3
2026-02-24 01:00:10,57.8,97.8,14.1,4.2,36.9
2026-02-24 01:00:20,57.1,97.9,14.5,4.6,36.7
2026-02-24 01:00:30,55.6,98.1,17.2,3.3,37
2026-02-24 01:00:40,56.9,98.6,14.2,4.6,37
2026-02-24 01:00:50,57.8,98.7,15.7,4.2,36.4
2026-02-24 01:01:00,58.8,99.4,16.7,4.9,37.5
2026-02-24 01:01:10,57,96.1,14.9,2.2,37.4
2026-02-24 01:01:20,59.1,97.7,16.7,4.6,36.6
2026-02-24 01:01:30,58,98.1,13.1,2.5,36.6
2026-02-24 01:01:40,57.4,96.2,19.7,3.8,37
2026-02-24 01:01:50,55.4,98,14.4,4.2,36.5
2026-02-24 01:02:00,56.9,98.8,19,4.4,37.1
2026-02-24 01:02:10,59.1,96.4,16.7,4.1,36.8
2026-02-24 01:02:20,56.2,97.4,18.3,4.8,36.2
2026-02-24 01:02:30,56.5,99.6,13.2,3,37.2
2026-02-24 01:02:40,58.3,96,19,2.3,36
2026-02-24 01:02:50,59,95.5,15.1,3.4,37
2026-02-24 01:03:00,57.7,98.3,16.2,4,37.4
2026-02-24 01:03:10,58.5,97.3,16.3,2.1,37.4
2026-02-24 01:03:20,56.3,96.8,14,2.3,36.2
2026-02-24 01:03:30,55.2,98.9,17.5,4.5,36.3
2026-02-24 01:03:40,55.3,98.3,17.2,4.4,36.7
2026-02-24 01:03:50,58.8,95.6,17.5,2.4,37.3
2026-02-24 01:04:00,57.5,95.9,18,4.4,37
2026-02-24 01:04:10,57.9,96.6,13,4.5,36.7
2026-02-24 01:04:20,57.4,99.4,19.6,4.9,36.3
2026-02-24 01:04:30,57.4,96.7,18.1,3.5,36.6
2026-02-24 01:04:40,55.5,97.4,18.8,2.6,36.5
2026-02-24 01:04:50,57,96.4,17.9,4.6,36
2026-02-24 01:05:00,55.2,99.8,14,3.5,36.1
2026-02-24 01:05:10,57.7,99.1,15.1,3.2,36.1
2026-02-24 01:05:20,58.2,96,19.4,4.8,36.6
2026-02-24 01:05:30,58.4,96.9,18.7,3.4,36.4
2026-02-24 01:05:40,56.3,96.7,17.5,2.9,36.4
2026-02-24 01:05:50,56.8,98.8,17.4,4.6,36.7
2026-02-24 01:06:00,57.8,96.5,13.3,4.4,37.3
2026-02-24 01:06:10,55.6,99.7,18.6,4.4,36.6
2026-02-24 01:06:20,58.9,96.6,17.2,2.8,37
2026-02-24 01:06:30,57.2,98.5,17.6,2,37.5
2026-02-24 01:06:40,59,96.3,16.9,4.8,36.2
2026-02-24 01:06:50,56.9,98,12.5,3.7,36.2
2026-02-24 01:07:00,56.7,95.3,18.7,4.7,37.5
2026-02-24 01:07:10,56,97.9,16,3.1,36
2026-02-24 01:07:20,57.4,99.3,19.3,3.9,36.2
2026-02-24 01:07:30,57.8,98.3,12.1,4.2,36.9
2026-02-24 01:07:40,57.9,98.1,12.5,2.8,36.2
2026-02-24 01:07:50,58.3,99.3,17.3,2.8,37.3
2026-02-24 01:08:00,58.2,95.9,18.5,4.9,36.3
2026-02-24 01:08:10,57.5,98.2,14,3.1,37.3
2026-02-24 01:08:20,56.7,98.5,12.9,2.2,36.4
2026-02-24 01:08:30,56.2,96.6,12.2,2.3,37.3
2026-02-24 01:08:40,58.5,99.2,13.8,4,37.2
2026-02-24 01:08:50,55.5,95.5,16.6,2.2,36.1
2026-02-24 01:09:00,55.1,99.1,16.3,5,37.5
2026-02-24 01:09:10,58.8,98.8,17.8,2.3,36.8
2026-02-24 01:09:20,57,97.7,17.7,4.3,37.2
2026-02-24 01:09:30,55.6,95.9,15.3,3,36.1
2026-02-24 01:09:40,55.2,98.2,14.8,2.6,36.7
2026-02-24 01:09:50,56.8,99.2,13.3,4.3,37.1
2026-02-24 01:10:00,58.1,95.8,17.5,3.5,37.5
2026-02-24 01:10:10,58.7,96.3,14.5,4.6,37.1
2026-02-24 01:10:20,57.5,98.8,14.2,4.3,37.2
2026-02-24 01:10:30,58.5,99.7,15.3,4.1,36.5
2026-02-24 01:10:40,56.1,99.5,17,3.8,36.7
2026-02-24 01:10:50,58.2,95.9,12.5,4.4,37.2
2026-02-24 01:11:00,55,95.2,16.2,2.2,37.1
2026-02-24 01:11:10,55.6,99.8,13.4,2.4,37.1
2026-02-24 01:11:20,57.4,98.3,17.5,3.2,37.3
2026-02-24 01:11:30,57.6,95.1,19.6,3.5,36.6
2026-02-24 01:11:40,56.3,99.6,13,4.3,36.9
2026-02-24 01:11:50,56.3,98.7,12,4.8,36.5
2026-02-24 01:12:00,57.2,99.7,13.2,2.8,36.2
2026-02-24 01:12:10,56.9,95.1,18.8,2.6,37.5
2026-02-24 01:12:20,56.8,96.6,17.6,3.5,36.8
2026-02-24 01:12:30,58.6,99.1,16.3,2.6,36.4
2026-02-24 01:12:40,56.3,97.2,16.7,4.8,37.4
2026-02-24 01:12:50,57.5,97,14.7,2.6,36.7
2026-02-24 01:13:00,57,98.5,17.1,2.8,36.9
2026-02-24 01:13:10,55,97.2,14.6,4.4,36.7
2026-02-24 01:13:20,58.8,99.1,16.5,3,36.6
2026-02-24 01:13:30,57.6,97.4,13.1,3.5,36.7
2026-02-24 01:13:40,58.3,99.2,16.1,3.4,36.9
2026-02-24 01:13:50,58.2,98.4,16.6,2.7,36
2026-02-24 01:14:00,56.7,96.7,14.5,3.8,36.8
2026-02-24 01:14:10,57.7,99.2,16.7,4.7,36.1
2026-02-24 01:14:20,57.5,95.6,15.8,2.9,37.3
2026-02-24 01:14:30,57.2,98.2,18,2.4,36.8
2026-02-24 01:14:40,57.4,96,18.6,3.5,36.5
2026-02-24 01:14:50,57.7,97.4,15.4,4.2,36.1
2026-02-24 01:15:00,58.4,96.7,15.2,2.6,36.2
2026-02-24 01:15:10,57.7,99.1,18.9,3.7,36.6
2026-02-24 01:15:20,55.4,98,15.8,4.6,37
2026-02-24 01:15:30,55.1,99.2,18.5,2.4,37.2
2026-02-24 01:15:40,58.1,96.4,13.1,3.8,36
2026-02-24 01:15:50,55.1,95.8,13.6,4.8,36.3
2026-02-24 01:16:00,55.8,96.6,12.7,4.9,36.8
2026-02-24 01:16:10,56.7,98,18.3,4.8,36.4
2026-02-24 01:16:20,58.1,99.6,15.4,2.6,36.7
2026-02-24 01:16:30,55.2,96.6,16.3,4.4,37.1
2026-02-24 01:16:40,57.6,98.3,13.8,3.6,37.5
2026-02-24 01:16:50,56.3,99.4,19.4,4.8,36.2
2026-02-24 01:17:00,58.3,97.1,14,2.1,37.1
2026-02-24 01:17:10,56.8,95.2,12.6,3.5,36.5
2026-02-24 01:17:20,57.9,98.7,17,3.5,36.7
2026-02-24 01:17:30,56.6,99.8,13.5,2.1,37
2026-02-24 01:17:40,55.3,96.4,13.7,2.8,37.1
2026-02-24 01:17:50,56.4,98,18.7,2.2,37.4
2026-02-24 01:18:00,57.7,96,14.2,2.6,36.4
2026-02-24 01:18:10,55.3,97.2,14.1,4.6,37.4
2026-02-24 01:18:20,58.2,97.3,15.2,2.5,37.2
2026-02-24 01:18:30,55.7,98.4,16.3,3.4,37.5
2026-02-24 01:18:40,57.8,96.5,12.7,4.4,37.2
2026-02-24 01:18:50,57.2,96.5,15.8,4.9,37.4
2026-02-24 01:19:00,58.1,99.8,12.5,3.7,36.3
2026-02-24 01:19:10,54.7,97.4,13.7,4.6,36.4
2026-02-24 01:19:20,57.2,99.1,18.2,3.8,36
2026-02-24 01:19:30,54.9,98.8,14.4,2.3,37
2026-02-24 01:19:40,57.5,98.9,14.6,2.7,37.3
2026-02-24 01:19:50,55.9,96.3,18.3,2.9,37.3
2026-02-24 01:20:00,58.3,98.2,12.8,2.9,36.6
2026-02-24 01:20:10,58,98.3,13.1,3.8,37.1
2026-02-24 01:20:20,55.4,99.8,17.9,2.4,36.1
2026-02-24 01:20:30,57,97.4,13.4,2.5,37.2
2026-02-24 01:20:40,54.8,98.5,18.4,4.5,37
2026-02-24 01:20:50,57.5,96.2,13.3,2.5,36.2
2026-02-24 01:21:00,56,95.1,13.1,3.8,36.9
2026-02-24 01:21:10,58.5,99.9,15.4,2.6,36.4
2026-02-24 01:21:20,58.6,96.4,13.5,4.4,36.3
2026-02-24 01:21:30,56.7,95.3,15.1,4.9,36.3
2026-02-24 01:21:40,54.6,99.4,14.5,2.8,36.4
2026-02-24 01:21:50,58.4,98.3,19.3,5,36.9
2026-02-24 01:22:00,56.5,95.8,19.9,3.9,37.2
2026-02-24 01:22:10,57.6,96.3,14.5,4,37.2
2026-02-24 01:22:20,55.3,95.5,12.2,3.3,36.9
2026-02-24 01:22:30,55.4,99.2,16.8,4.2,36.5
2026-02-24 01:22:40,57.7,98.6,13.6,3.3,36.8
2026-02-24 01:22:50,55.6,100,16.1,3,36.7
2026-02-24 01:23:00,55.1,98.2,18.2,4.6,36.3
2026-02-24 01:23:10,56.9,97.6,17.7,2.8,36.7
2026-02-24 01:23:20,55.9,98.7,14.6,2.7,37.2
2026-02-24 01:23:30,58.3,96.6,15.6,4.4,37.3
2026-02-24 01:23:40,57.5,97.3,14.7,4.7,36.1
2026-02-24 01:23:50,57.9,96.6,12.9,4.5,37.2
2026-02-24 01:24:00,55.2,99.5,18.8,2,36.4
2026-02-24 01:24:10,56.5,98.1,17.2,2.4,36.2
2026-02-24 01:24:20,54.6,97.5,12.4,2.7,36.8
2026-02-24 01:24:30,55.8,98.5,17.2,2.2,36.7
2026-02-24 01:24:40,55.6,95.5,14.2,4.4,37.4
2026-02-24 01:24:50,54.8,99.4,19,2.9,36.9
2026-02-24 01:25:00,57.4,98.4,18.4,2.9,37.2
2026-02-24 01:25:10,56.1,98.6,17.7,4.2,37.3
2026-02-24 01:25:20,56.9,95.2,18.4,4.2,37.5
2026-02-24 01:25:30,58.2,97.9,14.8,4.2,36.7
2026-02-24 01:25:40,58.4,95.4,19.8,4,37
2026-02-24 01:25:50,58.2,97,19.8,4.9,36.2
2026-02-24 01:26:00,55.2,95.2,14.9,3.5,36.9
2026-02-24 01:26:10,55.4,96.1,16,2.1,36.4
2026-02-24 01:26:20,55.2,96.7,12.4,3.1,36.1
2026-02-24 01:26:30,55.1,96.5,18.8,3.3,36.5
2026-02-24 01:26:40,56.7,99.8,19.4,3.9,36.8
2026-02-24 01:26:50,56.5,97.3,12.4,2.5,36
2026-02-24 01:27:00,55.7,97.5,17.3,4.5,36.3
2026-02-24 01:27:10,56.9,99.6,13.5,3.6,36.9
2026-02-24 01:27:20,55.1,99,17,3.4,36.3
2026-02-24 01:27:30,55,96.2,19.4,2.2,37.4
2026-02-24 01:27:40,57,96.5,18,4.8,36.3
2026-02-24 01:27:50,54.5,97.6,18.9,2.2,36.1
2026-02-24 01:28:00,57.8,95.6,13.1,4.8,36
2026-02-24 01:28:10,56.7,95.8,18.7,4.1,36.9
2026-02-24 01:28:20,57,95.3,12.4,4.1,36.8
2026-02-24 01:28:30,55.2,97.7,15.3,2.2,36.9
2026-02-24 01:28:40,55.9,95.2,16.5,3.3,36
2026-02-24 01:28:50,55.2,96.9,13,2.4,37.1
2026-02-24 01:29:00,54.4,96.3,19.2,4.7,36.9
2026-02-24 01:29:10,57.5,98.5,17.5,3.5,36.7
2026-02-24 01:29:20,56.5,97.9,12.2,4.7,36.9
2026-02-24 01:29:30,57.2,95.9,13.2,3.1,37.1
2026-02-24 01:29:40,56.8,98.6,19.4,2.6,36.9
2026-02-24 01:29:50,56.8,99,12.6,3,36.5
2026-02-24 01:30:00,112.7,98.1,15.7,4.4,36.2
2026-02-24 01:30:10,57.9,99.2,17.5,3.2,37.5
2026-02-24 01:30:20,56.7,96,19.6,2.6,37.4
2026-02-24 01:30:30,56.3,97,15.4,4.3,37.3
2026-02-24 01:30:40,55.7,96.7,17.4,4.4,37.5
2026-02-24 01:30:50,54.4,99.3,15.7,4.6,36.3
2026-02-24 01:31:00,56.5,98.5,13.1,3.2,37.1
2026-02-24 01:31:10,56.8,96.6,12.8,3.3,36.3
2026-02-24 01:31:20,57,99.8,13.5,2,37
2026-02-24 01:31:30,57.5,96.7,18.1,4.3,37.4
2026-02-24 01:31:40,56.9,97.3,16.9,3,36.4
2026-02-24 01:31:50,57.3,98.2,20,3,37.4
2026-02-24 01:32:00,55.6,99.2,13.1,4.4,36.5
2026-02-24 01:32:10,55.3,96.3,16.1,2.2,36.3
2026-02-24 01:32:20,54.9,97.6,13,3.5,37.1
2026-02-24 01:32:30,54.9,99.2,14.8,3.9,36.7
2026-02-24 01:32:40,58,95.9,13.8,4.1,36.1
2026-02-24 01:32:50,54.9,98.3,13.8,4.9,36.7
2026-02-24 01:33:00,57.3,97,17.2,4,36.4
2026-02-24 01:33:10,56.8,98.3,17.8,2.7,36.7
2026-02-24 01:33:20,57.5,99.4,18.1,4.1,37.4
2026-02-24 01:33:30,56.4,98.8,13.8,2.8,36.8
2026-02-24 01:33:40,56.6,97.4,13.6,4.6,36.8
2026-02-24 01:33:50,55.7,95.4,16.4,3.4,37.3
2026-02-24 01:34:00,57.7,97.9,12.2,3.5,37.1
2026-02-24 01:34:10,57.3,96.5,18.2,2.7,36.7
2026-02-24 01:34:20,54.5,98.6,13.1,4.8,36.9
2026-02-24 01:34:30,57.1,97.6,17.6,5,37.1
2026-02-24 01:34:40,54.3,96.2,12.2,3,36.5
2026-02-24 01:34:50,56.6,96.6,17.3,4.6,36.3
2026-02-24 01:35:00,55,95.1,17.1,4,36.8
2026-02-24 01:35:10,56.3,100,15.9,2.7,36.2
2026-02-24 01:35:20,56.4,96.8,13.9,2.6,37.1
2026-02-24 01:35:30,57.2,96.9,12.2,3.3,37.1
2026-02-24 01:35:40,57.6,98.1,18.5,3.6,36
2026-02-24 01:35:50,56.6,95,15.3,3.4,36.7
2026-02-24 01:36:00,55.4,95.3,14.8,4.5,37.4
2026-02-24 01:36:10,56.7,95.9,17,3.5,36.6
2026-02-24 01:36:20,55.6,99.7,14.1,3.7,37
2026-02-24 01:36:30,56.6,96.6,15,3.8,36.1
2026-02-24 01:36:40,56.3,96.9,14.9,2.9,36.5
2026-02-24 01:36:50,54.5,98.2,18.6,2.1,36.8
2026-02-24 01:37:00,56.1,98.8,18.3,2.2,36.7
2026-02-24 01:37:10,57.8,96.4,12.5,3.7,36.8
2026-02-24 01:37:20,55.7,99.9,19.4,3.8,37.3
2026-02-24 01:37:30,56.5,96.6,14.1,2.1,36.9
2026-02-24 01:37:40,57.6,97.8,16.2,2,37.5
